"id","name","swings_competitive","percent_swings_competitive","contact","avg_bat_speed","hard_swing_rate","squared_up_per_bat_contact","squared_up_per_swing","blast_per_bat_contact","blast_per_swing","swing_length","swords","batter_run_value","whiffs","whiff_per_swing","batted_ball_events","batted_ball_event_per_swing"
596295,"Gomber, Austin",320,0.935672514619883,266,"73.220150469",0.34375000000000006,0.35714285714285715,0.296875,0.15413533834586465,0.128125,"7.425720406",2,-1.0271994892975074,54,0.16875,150,0.46875
477132,"Kershaw, Clayton",216,0.9310344827586207,165,"72.987321991",0.34259259259259267,0.36363636363636365,0.2777777777777778,0.19393939393939394,0.14814814814814814,"7.53652875",3,-6.114432508520082,51,0.2361111111111111,86,0.39814814814814814
572971,"Keuchel, Dallas",231,0.9467213114754098,186,"72.926831255",0.3203463203463203,0.3333333333333333,0.2683982683982684,0.14516129032258066,0.11688311688311688,"7.625249913",4,-1.1192034080257567,45,0.19480519480519481,104,0.45021645021645024
543135,"Eovaldi, Nathan",195,0.9375,151,"72.786486667",0.317948717948718,0.33774834437086093,0.26153846153846155,0.152317880794702,0.11794871794871795,"7.418628872",7,-6.490211797526017,44,0.22564102564102564,71,0.3641025641025641
471911,"Carrasco, Carlos",255,0.9340659340659341,194,"72.710505686",0.3137254901960784,0.44329896907216493,0.33725490196078434,0.24742268041237114,0.18823529411764706,"7.564275843",3,12.62267788674675,61,0.23921568627450981,107,0.4196078431372549
628711,"Urías, Julio",348,0.9086161879895561,265,"72.71001819",0.3390804597701149,0.3018867924528302,0.22988505747126436,0.10943396226415095,0.08333333333333333,"7.343366322",6,2.2474670097509444,83,0.23850574712643677,137,0.3936781609195402
605288,"Houser, Adrian",382,0.9408866995073891,308,"72.693373927",0.3089005235602095,0.39285714285714285,0.31675392670157065,0.2305194805194805,0.18586387434554974,"7.296221518",4,-7.68378933846372,74,0.193717277486911,169,0.4424083769633508
642545,"Barria, Jaime",227,0.9227642276422764,183,"72.628628414",0.2819383259911894,0.3333333333333333,0.2687224669603524,0.14754098360655737,0.11894273127753303,"7.596915507",2,8.440128970338096,44,0.19383259911894274,99,0.43612334801762115
543475,"Lyles, Jordan",576,0.9381107491856677,467,"72.613673594",0.3194444444444444,0.3340471092077088,0.2708333333333333,0.15845824411134904,0.1284722222222222,"7.573927257",8,-7.08381907310893,109,0.1892361111111111,250,0.4340277777777778
607536,"Freeland, Kyle",385,0.918854415274463,328,"72.555817403",0.32467532467532473,0.3597560975609756,0.3064935064935065,0.15548780487804878,0.13246753246753246,"7.294445636",8,10.135720139122594,57,0.14805194805194805,176,0.45714285714285713
663903,"Singer, Brady",426,0.9200863930885529,324,"72.5521323",0.2652582159624414,0.37962962962962965,0.2887323943661972,0.19135802469135801,0.14553990610328638,"7.48611561",7,-7.502764661494339,102,0.23943661971830985,190,0.4460093896713615
682847,"Ortiz, Luis",238,0.9482071713147411,182,"72.539307353",0.30672268907563033,0.36813186813186816,0.2815126050420168,0.15934065934065933,0.12184873949579832,"7.457566765",0,-10.475093660845628,56,0.23529411764705882,96,0.40336134453781514
641712,"Hudson, Dakota",524,0.9323843416370107,426,"72.504782615",0.2881679389312978,0.3826291079812207,0.3110687022900763,0.18309859154929578,0.14885496183206107,"7.379618397",5,-10.01270290101543,98,0.18702290076335878,233,0.4446564885496183
650911,"Sánchez, Cristopher",463,0.9168316831683169,345,"72.486011965",0.31533477321814257,0.3565217391304348,0.265658747300216,0.1681159420289855,0.12526997840172785,"7.563323564",9,-6.824183969875433,118,0.2548596112311015,191,0.41252699784017277
500779,"Quintana, Jose",493,0.9079189686924494,391,"72.46897355",0.2920892494929006,0.3375959079283887,0.26774847870182555,0.13043478260869565,0.10344827586206896,"7.436281116",7,-16.92578712119876,102,0.20689655172413793,215,0.43610547667342797
682990,"Priester, Quinn",337,0.928374655647383,267,"72.44830816",0.30267062314540066,0.3895131086142322,0.3086053412462908,0.1947565543071161,0.1543026706231454,"7.494675786",7,-0.326993049542458,70,0.20771513353115728,151,0.44807121661721067
592866,"Williams, Trevor",398,0.9342723004694836,318,"72.402178266",0.30402010050251266,0.3081761006289308,0.24623115577889448,0.14779874213836477,0.11809045226130653,"7.290192714",2,7.8003692219604925,80,0.20100502512562815,159,0.39949748743718594
656849,"Peterson, David",397,0.8941441441441441,282,"72.389767935",0.3173803526448363,0.3120567375886525,0.2216624685138539,0.1773049645390071,0.12594458438287154,"7.372455567",14,-8.512744113641407,115,0.28967254408060455,131,0.32997481108312343
621389,"Blach, Ty",435,0.9235668789808917,373,"72.389540598",0.30574712643678165,0.34584450402144773,0.296551724137931,0.18230563002680966,0.15632183908045977,"7.324302368",8,4.572128055124712,62,0.1425287356321839,187,0.4298850574712644
672851,"Adon, Joan",368,0.934010152284264,291,"72.361047391",0.296195652173913,0.35051546391752575,0.27717391304347827,0.18900343642611683,0.14945652173913043,"7.313872663",4,-5.01649901791052,77,0.20923913043478262,140,0.3804347826086957
641540,"Dunning, Dane",528,0.8964346349745331,401,"72.32595303",0.28787878787878796,0.33915211970074816,0.25757575757575757,0.14713216957605985,0.11174242424242424,"7.509271042",14,-7.058160870453976,127,0.24053030303030304,209,0.3958333333333333
664285,"Valdez, Framber",565,0.9172077922077922,428,"72.305318071",0.2530973451327435,0.37850467289719625,0.2867256637168142,0.15654205607476634,0.11858407079646018,"7.451439611",11,-11.089712989883722,137,0.2424778761061947,227,0.40176991150442476
676664,"Sears, JP",535,0.9176672384219554,407,"72.30355415",0.27102803738317754,0.3316953316953317,0.2523364485981308,0.1597051597051597,0.12149532710280374,"7.457436404",9,5.581688330545907,128,0.23925233644859814,206,0.3850467289719626
579328,"Kikuchi, Yusei",530,0.9330985915492958,389,"72.302263113",0.2962264150943397,0.32904884318766064,0.24150943396226415,0.12596401028277635,0.09245283018867924,"7.318731528",6,-16.719339259175197,141,0.2660377358490566,191,0.360377358490566
656756,"Montgomery, Jordan",499,0.9139194139194139,380,"72.29797507",0.3046092184368738,0.35,0.2665330661322645,0.15526315789473685,0.11823647294589178,"7.583696413",14,-14.325542126594247,119,0.23847695390781562,217,0.4348697394789579
693821,"Elder, Bryce",458,0.94824016563147,360,"72.288799039",0.2882096069868996,0.375,0.29475982532751094,0.1638888888888889,0.12882096069868995,"7.424633297",7,-6.215927503706219,98,0.21397379912663755,197,0.43013100436681223
518876,"Kelly, Merrill",552,0.9419795221843004,412,"72.28777404",0.2952898550724637,0.2961165048543689,0.2210144927536232,0.13349514563106796,0.09963768115942029,"7.411897609",6,-13.354269822246925,140,0.2536231884057971,184,0.3333333333333333
489119,"Miley, Wade",340,0.9289617486338798,277,"72.285522941",0.2911764705882354,0.296028880866426,0.2411764705882353,0.10108303249097472,0.08235294117647059,"7.402366559",6,-10.544686761641444,63,0.18529411764705883,145,0.4264705882352941
666818,"Frías, Luis",178,0.9128205128205128,133,"72.27708573",0.24719101123595505,0.2706766917293233,0.20224719101123595,0.12030075187969924,0.0898876404494382,"7.613109607",3,-5.5232572815138985,45,0.25280898876404495,59,0.33146067415730335
682243,"Miller, Bryce",578,0.9475409836065574,438,"72.213939965",0.2318339100346021,0.3447488584474886,0.26124567474048443,0.1552511415525114,0.11764705882352941,"7.197522076",7,-2.962176327932033,140,0.2422145328719723,215,0.3719723183391003
571578,"Corbin, Patrick",455,0.9154929577464789,357,"72.199051714",0.2637362637362638,0.37254901960784315,0.2923076923076923,0.16246498599439776,0.12747252747252746,"7.535227987",13,-2.7195627545814602,98,0.2153846153846154,211,0.46373626373626375
666129,"Garrett, Braxton",431,0.9150743099787686,351,"72.196747587",0.2668213457076566,0.3732193732193732,0.3039443155452436,0.18518518518518517,0.15081206496519722,"7.408378794",7,-9.054753327092689,80,0.18561484918793503,196,0.4547563805104408
680686,"Gray, Josiah",432,0.9171974522292994,335,"72.185133819",0.2777777777777778,0.28955223880597014,0.22453703703703703,0.11044776119402985,0.08564814814814815,"7.447119468",3,-9.807430067778997,97,0.22453703703703703,157,0.36342592592592593
502043,"Gibson, Kyle",528,0.9263157894736842,399,"72.164560379",0.2973484848484849,0.40350877192982454,0.30492424242424243,0.20551378446115287,0.1553030303030303,"7.526901572",8,-6.0303604571736695,129,0.24431818181818182,236,0.44696969696969696
661309,"Martinez, Adrián",215,0.9033613445378151,174,"72.163785395",0.25581395348837205,0.3390804597701149,0.2744186046511628,0.15517241379310345,0.12558139534883722,"7.284434",8,-1.5042768209758872,41,0.19069767441860466,91,0.4232558139534884
669194,"Nelson, Ryne",343,0.9220430107526881,279,"72.159525364",0.28862973760932953,0.36200716845878134,0.2944606413994169,0.16487455197132617,0.13411078717201166,"7.21800242",2,3.060364515137944,64,0.18658892128279883,154,0.4489795918367347
656557,"Houck, Tanner",294,0.9216300940438872,219,"72.15429898",0.24829931972789127,0.3242009132420091,0.24149659863945577,0.1506849315068493,0.11224489795918367,"7.629200884",7,-7.566537036939994,75,0.25510204081632654,110,0.3741496598639456
664299,"Javier, Cristian",443,0.9229166666666667,325,"72.151421648",0.26636568848758463,0.3046153846153846,0.2234762979683973,0.12923076923076923,0.09480812641083522,"7.179176569",8,-11.84133528042449,118,0.26636568848758463,139,0.31376975169300225
664062,"Gonsolin, Tony",267,0.9335664335664335,210,"72.115900037",0.299625468164794,0.35714285714285715,0.2808988764044944,0.18095238095238095,0.14232209737827714,"7.438393483",4,-3.569409259781552,57,0.21348314606741572,101,0.3782771535580524
696136,"Wicks, Jordan",241,0.9341085271317829,187,"72.09528361",0.2448132780082988,0.3422459893048128,0.26556016597510373,0.12299465240641712,0.0954356846473029,"7.325754191",1,-4.345347782177541,54,0.22406639004149378,99,0.4107883817427386
596133,"Weaver, Luke",376,0.8995215311004785,287,"72.092650718",0.2579787234042553,0.29965156794425085,0.22872340425531915,0.14634146341463414,0.11170212765957446,"7.121068511",6,-0.5312889589052496,89,0.23670212765957446,144,0.3829787234042553
458681,"Lynn, Lance",577,0.9129746835443038,444,"72.072113362",0.2478336221837089,0.3333333333333333,0.2564991334488735,0.14864864864864866,0.11438474870017332,"7.208660901",9,-5.8276205010754705,133,0.23050259965337955,232,0.4020797227036395
666159,"Manning, Matt",326,0.9449275362318841,264,"72.057658528",0.27607361963190186,0.39015151515151514,0.3159509202453988,0.18181818181818182,0.147239263803681,"7.30489",2,-6.911129273867555,62,0.1901840490797546,145,0.4447852760736196
592332,"Gausman, Kevin",510,0.9306569343065694,359,"72.057046275",0.2568627450980393,0.2924791086350975,0.20588235294117646,0.11977715877437325,0.08431372549019608,"7.404948176",8,-4.534305578346002,151,0.296078431372549,163,0.3196078431372549
657746,"Ryan, Joe",477,0.9190751445086706,353,"72.056560818",0.25786163522012584,0.26912181303116145,0.19916142557651992,0.12181303116147309,0.09014675052410902,"7.181721719",5,3.664336350922426,124,0.259958071278826,137,0.28721174004192873
593958,"Rodriguez, Eduardo",530,0.9233449477351916,413,"72.043066943",0.27358490566037735,0.3268765133171913,0.25471698113207547,0.15980629539951574,0.12452830188679245,"7.270479302",13,-16.384057582803585,117,0.22075471698113208,206,0.3886792452830189
506433,"Darvish, Yu",289,0.8892307692307693,227,"72.030184983",0.25951557093425615,0.29515418502202645,0.23183391003460208,0.14537444933920704,0.11418685121107267,"7.347286877",5,-8.34819920672083,62,0.21453287197231835,106,0.36678200692041524
663623,"Irvin, Jake",461,0.9408163265306122,374,"72.02747013",0.2537960954446855,0.3074866310160428,0.24945770065075923,0.16310160427807488,0.13232104121475055,"7.089087223",4,-0.045996734937114425,87,0.18872017353579176,167,0.36225596529284165
669060,"Wilson, Bryse",217,0.9194915254237288,186,"72.025898203",0.2949308755760369,0.27419354838709675,0.2350230414746544,0.11827956989247312,0.10138248847926268,"7.235661429",4,-7.183081760481841,31,0.14285714285714285,87,0.4009216589861751
450203,"Morton, Charlie",420,0.89171974522293,297,"72.024251",0.2642857142857143,0.3569023569023569,0.2523809523809524,0.15488215488215487,0.10952380952380952,"7.495506143",10,-15.91726006895925,123,0.29285714285714287,153,0.36428571428571427
668678,"Gallen, Zac",584,0.9040247678018576,466,"72.021305976",0.2671232876712328,0.3905579399141631,0.3116438356164384,0.17381974248927037,0.1386986301369863,"7.308889572",12,-12.745249489126948,118,0.20205479452054795,235,0.4023972602739726
679525,"Marsh, Alec",464,0.9027237354085603,335,"72.008039138",0.29094827586206895,0.3641791044776119,0.2629310344827586,0.16417910447761194,0.11853448275862069,"7.478258341",12,0.853743823703133,129,0.27801724137931033,169,0.3642241379310345
682227,"Williamson, Brandon",469,0.916015625,371,"71.99989823",0.26439232409381663,0.3450134770889488,0.27292110874200426,0.13746630727762804,0.10874200426439233,"7.20616838",4,-10.761160574651486,98,0.208955223880597,193,0.4115138592750533
676710,"Crawford, Kutter",523,0.9159369527145359,391,"71.991954168",0.2409177820267687,0.2608695652173913,0.1950286806883365,0.10741687979539642,0.08030592734225621,"7.333756597",7,-17.748125382765714,132,0.25239005736137665,159,0.30401529636711283
502171,"Cobb, Alex",394,0.8954545454545455,322,"71.983079213",0.24619289340101524,0.391304347826087,0.3197969543147208,0.17391304347826086,0.14213197969543148,"7.29624",6,4.350847864079483,72,0.18274111675126903,185,0.46954314720812185
663567,"Lambert, Peter",357,0.9153846153846154,285,"71.982972577",0.27731092436974797,0.3824561403508772,0.30532212885154064,0.17192982456140352,0.13725490196078433,"7.226488319",5,-4.739636977204127,72,0.20168067226890757,157,0.43977591036414565
672282,"Detmers, Reid",470,0.9090909090909091,367,"71.969551426",0.2404255319148937,0.28337874659400547,0.22127659574468084,0.13896457765667575,0.10851063829787234,"7.438080766",6,-9.932809424935677,103,0.21914893617021278,167,0.3553191489361702
669022,"Gore, MacKenzie",348,0.90625,264,"71.958028534",0.24425287356321843,0.25757575757575757,0.19540229885057472,0.11742424242424243,0.08908045977011494,"7.207392701",3,-4.76324256712012,84,0.2413793103448276,115,0.33045977011494254
676130,"Buttó, José",218,0.9159663865546218,155,"71.952193807",0.23394495412844035,0.34838709677419355,0.24770642201834864,0.14838709677419354,0.10550458715596331,"7.37975133",1,-13.415836411534478,63,0.2889908256880734,71,0.3256880733944954
694297,"Pfaadt, Brandon",486,0.8884826325411335,375,"71.942780905",0.2551440329218107,0.344,0.2654320987654321,0.14933333333333335,0.11522633744855967,"7.378522613",7,1.9851060686516053,111,0.22839506172839505,195,0.4012345679012346
542881,"Anderson, Tyler",430,0.9168443496801706,311,"71.940039186",0.2116279069767442,0.2990353697749196,0.21627906976744185,0.1189710610932476,0.08604651162790698,"7.496603721",4,-10.318602548642064,119,0.27674418604651163,157,0.36511627906976746
622098,"Smith, Drew",227,0.9153225806451613,167,"71.93517022",0.2643171806167401,0.281437125748503,0.20704845814977973,0.09580838323353294,0.07048458149779736,"7.340639163",3,-5.1023889096778134,60,0.2643171806167401,69,0.3039647577092511
675540,"Curry, Xzavion",309,0.9169139465875371,240,"71.934871553",0.23300970873786406,0.4375,0.33980582524271846,0.16666666666666666,0.12944983818770225,"7.352591392",6,-3.0248422998891353,69,0.22330097087378642,142,0.459546925566343
657277,"Webb, Logan",573,0.9301948051948052,476,"71.930707731",0.2547993019197209,0.3592436974789916,0.29842931937172773,0.18067226890756302,0.15008726003490402,"7.298720942",9,-14.705004281997258,97,0.16928446771378708,246,0.4293193717277487
663941,"Beck, Tristan",265,0.9075342465753424,208,"71.916955925",0.25283018867924534,0.35096153846153844,0.27547169811320754,0.12980769230769232,0.1018867924528302,"7.446725245",4,-6.1240940125383485,57,0.21509433962264152,112,0.4226415094339623
666205,"Muller, Kyle",224,0.9491525423728814,178,"71.914560491",0.25892857142857145,0.3089887640449438,0.24553571428571427,0.1404494382022472,0.11160714285714286,"7.367455982",3,2.6803421793720767,46,0.20535714285714285,83,0.3705357142857143
541640,"Ramírez, Erasmo",265,0.916955017301038,202,"71.898945472",0.2679245283018869,0.3118811881188119,0.23773584905660378,0.13861386138613863,0.10566037735849057,"7.446508528",3,2.7329103986295973,63,0.23773584905660378,104,0.39245283018867927
592836,"Walker, Taijuan",491,0.9075785582255084,404,"71.898608859",0.2810590631364562,0.400990099009901,0.329938900203666,0.16831683168316833,0.1384928716904277,"7.307300794",10,-10.857651679509111,87,0.17718940936863545,224,0.45621181262729127
666142,"Ragans, Cole",528,0.9134948096885813,361,"71.882856345",0.2272727272727273,0.2853185595567867,0.19507575757575757,0.11357340720221606,0.07765151515151515,"7.461109223",10,-25.276380228530293,167,0.3162878787878788,158,0.29924242424242425
628317,"Maeda, Kenta",502,0.8948306595365418,363,"71.878164064",0.25099601593625503,0.3140495867768595,0.22709163346613545,0.13774104683195593,0.099601593625498,"7.497572839",8,-12.88761635027095,139,0.27689243027888444,170,0.3386454183266932
641927,"Ober, Bailey",477,0.9226305609284333,328,"71.869533438",0.23689727463312377,0.3018292682926829,0.20754716981132076,0.10365853658536585,0.07127882599580712,"7.321748218",6,-9.009318019962894,149,0.31236897274633124,147,0.3081761006289308
664353,"Urquidy, José",259,0.8900343642611683,203,"71.853368764",0.25096525096525096,0.270935960591133,0.21235521235521235,0.09852216748768473,0.07722007722007722,"7.391263668",3,-8.376607683934163,56,0.21621621621621623,95,0.3667953667953668
657376,"Schmidt, Clarke",485,0.9168241965973535,389,"71.853331918",0.2515463917525772,0.3059125964010283,0.24536082474226803,0.13881748071979436,0.11134020618556702,"7.251804021",15,-4.8520802259782805,96,0.1979381443298969,209,0.4309278350515464
607625,"Lugo, Seth",523,0.9095652173913044,414,"71.842112505",0.23709369024856594,0.38164251207729466,0.30210325047801145,0.1859903381642512,0.14722753346080306,"7.225144111",14,-7.581960233226686,109,0.2084130019120459,218,0.4168260038240918
691587,"Pérez, Eury",296,0.9079754601226994,196,"71.837020034",0.2432432432432433,0.3163265306122449,0.20945945945945946,0.10714285714285714,0.07094594594594594,"7.530799155",4,-5.775617943625315,100,0.33783783783783783,87,0.2939189189189189
605483,"Snell, Blake",501,0.8743455497382199,330,"71.836792735",0.2335329341317366,0.30606060606060603,0.20159680638722555,0.11212121212121212,0.07385229540918163,"7.553788782",17,-36.25126508816521,171,0.3413173652694611,168,0.33532934131736525
656731,"Megill, Tylor",377,0.8747099767981439,296,"71.833871565",0.22015915119363397,0.375,0.29442970822281167,0.18243243243243243,0.14323607427055704,"7.095585809",5,-3.8418714403423992,81,0.21485411140583555,152,0.40318302387267907
456501,"Cueto, Johnny",392,0.9223529411764706,312,"71.821380893",0.21938775510204084,0.2980769230769231,0.2372448979591837,0.11858974358974358,0.09438775510204081,"7.133542296",2,-4.282453409729609,80,0.20408163265306123,143,0.3647959183673469
678394,"Bello, Brayan",567,0.9310344827586207,441,"71.8169406",0.24514991181657853,0.35827664399092973,0.2786596119929453,0.17006802721088435,0.13227513227513227,"7.359757213",8,0.01891113676199918,126,0.2222222222222222,232,0.4091710758377425
666200,"Luzardo, Jesús",504,0.9130434782608695,354,"71.814310635",0.25793650793650796,0.3163841807909605,0.2222222222222222,0.14124293785310735,0.0992063492063492,"7.542435371",13,-9.142581286354929,150,0.2976190476190476,174,0.34523809523809523
